review,rating,date
I am starting to regret why I chose… I am starting to regret why I chose this company over Geico and got a home+auto insurance from them and also referred other people in my friends and family circle to buy their insurance. Their communication sucks! There is no one who will answer your call. There are alot of third parties involved and you will be directed and transfered to other people like a soccer ball. Its been more than 24 hours that I am trying to reach out to my adjuster. Left voice mails text messages but absolutely no response from them.Customer Acquisition Services = 10/10Customer Service with Existing Customers = 0/10Follow up on your calls and emails = 0/10Call Transfers and Giving lolly pops to customers = 10/10,1,"August 12, 2022"
Extremely grateful to Kendall… Extremely grateful to Kendall Sipp-Paris for introducing me to Branch and beginning my policy. Also extremely grateful to Roman Ramirez who handled my claim after my car was deemed totaled. I owe them & Branch for lifting such a weight off my shoulders!! Thank you!!,5,"August 12, 2022"
Words cannot describe how much I… Words cannot describe how much I appreciate their help I was able to get what I needed in an insurance and be able to get my lower rate I really do like the people that I was on the phone with I was able to get my policy and have it be lowered thank you branch,5,"August 11, 2022"
Louis was extremely helpful in getting… Louis was extremely helpful in getting me the policy for Home and Auto that i needed and helped me cancel with Progressive at the same time. I would highly recommend Branch from now on.,5,"August 11, 2022"
Kelly Hickman - Excellent Service! Kelly Hickman is an awesome representation of Branch Financial! She provided excellent  superb customer service during my interaction with her. If anyone I know who is looking for insurance assistance  I will without hesitancy recommend Ms. Kelly Hickman. Any company commendation  awards or promotion that can extended to Ms. Hickman will be well deserved. Great Experience!!David Parker,5,"August 11, 2022"
"Shalanda was absolutely outstanding! She had the technical expertise and the (very) pleasant demeanor to make our home/auto insurance transition to Branch easy and yes stress-free.  Our conversation was informative and never pressurized; I never felt that I was being ""sold"" something. Shalanda simply laid out the facts about coverages and the numbers and then answered the many questions I had with great poise. Above all she managed to create a rock-solid foundation of trust. We saved a good deal of money but the excellent customer service Shalanda provided made it that much better. Well done!",5,"August 09, 2022"
Ciera was outstanding! Very knowledgeable and professional.  I appreciated her patience as I weighed the decision to switch auto and homeowner's coverages.  She saved me a tremendous amount of money walking through the options,5,"August 09, 2022"
Professional pleasant and helpful! Professional pleasant and helpful. Thanks Hugo!,5,"August 09, 2022"
Deon was very helpful respectful and efficient. He made me feel like he cared. We could all use more Deon's.,5,"August 09, 2022"
Deon was very attentive to my needs and… Deon was very attentive to my needs and concerns. He helped ease my stress with his helpfulness and pleasant demeanor.,5,"August 09, 2022"
Deon Jones has been great to work with! I’d stay with you all on renewal just because of him.,5,"August 09, 2022"
I had a very positive experience. I had a very positive experience with opening a homeowners policy with Louis. I explained what I needed and he helped guide me through the process and did not try to push additional sales he did let me know my options but let me choose what fit us best. I am glad I found Branch.,5,"August 09, 2022"
Branch Insurance Agent Branch Agent Cierra Warstler is great at adding coverage over the phone for my second home. My call was connected supper quickly and every thing is up with one call.,5,"August 09, 2022"
Fast and easy process with excellent communication from Deon.,5,"August 08, 2022"
Thank you Erik! Erik gave me the best deal possible and made himself available for any questions I had. I felt very comfortable and heard throughout this process and he made my first time getting insurance on my own a breeze!,5,"August 08, 2022"
